Date and Time: 09-Aug-2024 16:39:11
---------------------------------
N600; 9.728987; 3.018327; 7.741837; 
N601; 9.736615; 3.003805; 7.767211; 
N602; 9.744243; 2.989283; 7.792586; 
N603; 9.751871; 2.974761; 7.817961; 
N604; 9.759499; 2.960239; 7.843336; 
N605; 9.767127; 2.945716; 7.868710; 
N606; 9.774755; 2.931194; 7.894085; 
N607; 9.782383; 2.916672; 7.919460; 
N608; 9.790011; 2.902150; 7.944834; 
N609; 9.797639; 2.887628; 7.970209; 
N610; 9.806160; 2.871407; 7.998552; 
N611; 9.809000; 2.866000; 8.008000; 
N612; 9.809000; 2.866000; 8.008000; 
N613; 9.802075; 2.871230; 8.000841; 
N614; 9.781299; 2.886918; 7.979364; 
N615; 9.762737; 2.900935; 7.960176; 
N616; 9.744176; 2.914951; 7.940988; 
N617; 9.725614; 2.928968; 7.921800; 
N618; 9.707053; 2.942984; 7.902612; 
N619; 9.688491; 2.957000; 7.883424; 
N620; 9.669930; 2.971017; 7.864236; 
N621; 9.651369; 2.985033; 7.845048; 
N622; 9.632807; 2.999050; 7.825860; 
N623; 9.614246; 3.013066; 7.806672; 
N624; 9.595684; 3.027082; 7.787484; 
N625; 9.577123; 3.041099; 7.768297; 
N626; 9.558562; 3.055115; 7.749109; 
N627; 9.540000; 3.069131; 7.729921; 
N628; 9.521439; 3.083148; 7.710733; 
N629; 9.502877; 3.097164; 7.691545; 
N630; 9.484316; 3.111181; 7.672357; 
N631; 9.465755; 3.125197; 7.653169; 
N632; 9.447193; 3.139213; 7.633981; 
N633; 9.428632; 3.153230; 7.614793; 
N634; 9.410070; 3.167246; 7.595605; 
N635; 9.391509; 3.181263; 7.576418; 
N636; 9.372948; 3.195279; 7.557230; 
N637; 9.354386; 3.209295; 7.538042; 
N638; 9.335825; 3.223312; 7.518854; 
N639; 9.317263; 3.237328; 7.499666; 
N640; 9.298702; 3.251345; 7.480478; 
N641; 9.280141; 3.265361; 7.461290; 
N642; 9.261579; 3.279377; 7.442102; 
N643; 9.243018; 3.293394; 7.422914; 
N644; 9.224456; 3.307410; 7.403726; 
N645; 9.205895; 3.321427; 7.384539; 
N646; 9.187334; 3.335443; 7.365351; 
N647; 9.168772; 3.349459; 7.346163; 
N648; 9.150211; 3.363476; 7.326975; 
N649; 9.131649; 3.377492; 7.307787; 
N650; 9.113088; 3.391508; 7.288599; 
N651; 9.094527; 3.405525; 7.269411; 
N652; 9.075965; 3.419541; 7.250223; 
N653; 9.057404; 3.433558; 7.231035; 
N654; 9.038842; 3.447574; 7.211847; 
N655; 9.020281; 3.461590; 7.192660; 
N656; 9.001719; 3.475607; 7.173472; 
N657; 8.983158; 3.489623; 7.154284; 
N658; 8.964597; 3.503640; 7.135096; 
N659; 8.946035; 3.517656; 7.115908; 
N660; 8.927474; 3.531672; 7.096720; 
N661; 8.908912; 3.545689; 7.077532; 
N662; 8.890351; 3.559705; 7.058344; 
N663; 8.871790; 3.573722; 7.039156; 
N664; 8.853228; 3.587738; 7.019968; 
N665; 8.834667; 3.601754; 7.000781; 
N666; 8.816105; 3.615771; 6.981593; 
N667; 8.797544; 3.629787; 6.962405; 
N668; 8.778983; 3.643803; 6.943217; 
N669; 8.760421; 3.657820; 6.924029; 
N670; 8.741860; 3.671836; 6.904841; 
N671; 8.723298; 3.685853; 6.885653; 
N672; 8.704737; 3.699869; 6.866465; 
N673; 8.686176; 3.713885; 6.847277; 
N674; 8.667614; 3.727902; 6.828089; 
N675; 8.649053; 3.741918; 6.808902; 
N676; 8.630491; 3.755935; 6.789714; 
N677; 8.611930; 3.769951; 6.770526; 
N678; 8.593369; 3.783967; 6.751338; 
N679; 8.574807; 3.797984; 6.732150; 
N680; 8.556246; 3.812000; 6.712962; 
N681; 8.537684; 3.826017; 6.693774; 
N682; 8.519123; 3.840033; 6.674586; 
N683; 8.500562; 3.854049; 6.655398; 
N684; 8.482000; 3.868066; 6.636210; 
N685; 8.463439; 3.882082; 6.617022; 
N686; 8.444877; 3.896099; 6.597835; 
N687; 8.426316; 3.910115; 6.578647; 
N688; 8.407754; 3.924131; 6.559459; 
N689; 8.389193; 3.938148; 6.540271; 
N690; 8.370632; 3.952164; 6.521083; 
N691; 8.352070; 3.966180; 6.501895; 
N692; 8.333509; 3.980197; 6.482707; 
N693; 8.314947; 3.994213; 6.463519; 
N694; 8.296386; 4.008230; 6.444331; 
N695; 8.277825; 4.022246; 6.425143; 
N696; 8.259263; 4.036262; 6.405956; 
N697; 8.240702; 4.050279; 6.386768; 
N698; 8.222140; 4.064295; 6.367580; 
N699; 8.203579; 4.078312; 6.348392; 
N700; 8.185018; 4.092328; 6.329204; 
N701; 8.166456; 4.106344; 6.310016; 
N702; 8.147895; 4.120361; 6.290828; 
N703; 8.129333; 4.134377; 6.271640; 
N704; 8.110772; 4.148394; 6.252452; 
N705; 8.092211; 4.162410; 6.233264; 
N706; 8.073649; 4.176426; 6.214077; 
N707; 8.055088; 4.190443; 6.194889; 
N708; 8.036526; 4.204459; 6.175701; 
N709; 8.017965; 4.218476; 6.156513; 
N710; 7.999404; 4.232492; 6.137325; 
N711; 7.980842; 4.246508; 6.118137; 
N712; 7.962281; 4.260525; 6.098949; 
N713; 7.943719; 4.274541; 6.079761; 
N714; 7.925158; 4.288557; 6.060573; 
N715; 7.906597; 4.302574; 6.041385; 
N716; 7.888035; 4.316590; 6.022198; 
N717; 7.869474; 4.330607; 6.003010; 
N718; 7.850912; 4.344623; 5.983822; 
N719; 7.832351; 4.358639; 5.964634; 
N720; 7.813790; 4.372656; 5.945446; 
N721; 7.795228; 4.386672; 5.926258; 
N722; 7.776667; 4.400689; 5.907070; 
N723; 7.758105; 4.414705; 5.887882; 
N724; 7.739544; 4.428721; 5.868694; 
N725; 7.720982; 4.442738; 5.849506; 
N726; 7.702421; 4.456754; 5.830319; 
N727; 7.683860; 4.470771; 5.811131; 
N728; 7.665298; 4.484787; 5.791943; 
N729; 7.646737; 4.498803; 5.772755; 
N730; 7.628175; 4.512820; 5.753567; 
N731; 7.609614; 4.526836; 5.734379; 
N732; 7.591053; 4.540852; 5.715191; 
N733; 7.572491; 4.554869; 5.696003; 
N734; 7.553930; 4.568885; 5.676815; 
N735; 7.535368; 4.582902; 5.657627; 
N736; 7.516807; 4.596918; 5.638440; 
N737; 7.498246; 4.610934; 5.619252; 
N738; 7.479684; 4.624951; 5.600064; 
N739; 7.461123; 4.638967; 5.580876; 
N740; 7.442561; 4.652984; 5.561688; 
N741; 7.424000; 4.667000; 5.542500; 
N742; 7.405439; 4.681016; 5.523312; 
N743; 7.386877; 4.695033; 5.504124; 
N744; 7.368316; 4.709049; 5.484936; 
N745; 7.349754; 4.723066; 5.465748; 
N746; 7.331193; 4.737082; 5.446560; 
N747; 7.312632; 4.751098; 5.427373; 
N748; 7.294070; 4.765115; 5.408185; 
N749; 7.275509; 4.779131; 5.388997; 
N750; 7.256947; 4.793148; 5.369809; 
N751; 7.238386; 4.807164; 5.350621; 
N752; 7.219825; 4.821180; 5.331433; 
N753; 7.201263; 4.835197; 5.312245; 
N754; 7.182702; 4.849213; 5.293057; 
N755; 7.164140; 4.863229; 5.273869; 
N756; 7.145579; 4.877246; 5.254681; 
N757; 7.127018; 4.891262; 5.235494; 
N758; 7.108456; 4.905279; 5.216306; 
N759; 7.089895; 4.919295; 5.197118; 
N760; 7.071333; 4.933311; 5.177930; 
N761; 7.052772; 4.947328; 5.158742; 
N762; 7.034210; 4.961344; 5.139554; 
N763; 7.015649; 4.975361; 5.120366; 
N764; 6.997088; 4.989377; 5.101178; 
N765; 6.978526; 5.003393; 5.081990; 
N766; 6.959965; 5.017410; 5.062802; 
N767; 6.941403; 5.031426; 5.043615; 
N768; 6.922842; 5.045443; 5.024427; 
N769; 6.904281; 5.059459; 5.005239; 
N770; 6.885719; 5.073475; 4.986051; 
N771; 6.867158; 5.087492; 4.966863; 
N772; 6.848596; 5.101508; 4.947675; 
N773; 6.830035; 5.115524; 4.928487; 
N774; 6.811474; 5.129541; 4.909299; 
N775; 6.792912; 5.143557; 4.890111; 
N776; 6.774351; 5.157574; 4.870923; 
N777; 6.755789; 5.171590; 4.851736; 
N778; 6.737228; 5.185606; 4.832548; 
N779; 6.718667; 5.199623; 4.813360; 
N780; 6.700105; 5.213639; 4.794172; 
N781; 6.681544; 5.227656; 4.774984; 
N782; 6.662982; 5.241672; 4.755796; 
N783; 6.644421; 5.255688; 4.736608; 
N784; 6.625860; 5.269705; 4.717420; 
N785; 6.607298; 5.283721; 4.698232; 
N786; 6.588737; 5.297738; 4.679044; 
N787; 6.570175; 5.311754; 4.659857; 
N788; 6.551614; 5.325770; 4.640669; 
N789; 6.533053; 5.339787; 4.621481; 
N790; 6.514491; 5.353803; 4.602293; 
N791; 6.495930; 5.367820; 4.583105; 
N792; 6.477368; 5.381836; 4.563917; 
N793; 6.458807; 5.395852; 4.544729; 
N794; 6.440246; 5.409869; 4.525541; 
N795; 6.421684; 5.423885; 4.506353; 
N796; 6.403123; 5.437901; 4.487165; 
N797; 6.384561; 5.451918; 4.467978; 
N798; 6.366000; 5.465934; 4.448790; 
N799; 6.347438; 5.479951; 4.429602; 
N800; 6.328877; 5.493967; 4.410414; 
N801; 6.310316; 5.507983; 4.391226; 
N802; 6.291754; 5.522000; 4.372038; 
N803; 6.273193; 5.536016; 4.352850; 
N804; 6.254631; 5.550033; 4.333662; 
N805; 6.236070; 5.564049; 4.314474; 
N806; 6.217509; 5.578065; 4.295286; 
N807; 6.198947; 5.592082; 4.276098; 
N808; 6.180386; 5.606098; 4.256911; 
N809; 6.161824; 5.620115; 4.237723; 
N810; 6.143263; 5.634131; 4.218535; 
N811; 6.124702; 5.648147; 4.199347; 
N812; 6.106140; 5.662164; 4.180159; 
N813; 6.087579; 5.676180; 4.160971; 
N814; 6.069017; 5.690197; 4.141783; 
N815; 6.050456; 5.704213; 4.122595; 
N816; 6.031895; 5.718229; 4.103407; 
N817; 6.013333; 5.732246; 4.084219; 
N818; 5.994772; 5.746262; 4.065032; 
N819; 5.976210; 5.760278; 4.045844; 
N820; 5.957649; 5.774295; 4.026656; 
N821; 5.939088; 5.788311; 4.007468; 
N822; 5.920526; 5.802328; 3.988280; 
N823; 5.901965; 5.816344; 3.969092; 
N824; 5.883403; 5.830360; 3.949904; 
N825; 5.864842; 5.844377; 3.930716; 
N826; 5.846281; 5.858393; 3.911528; 
N827; 5.827719; 5.872410; 3.892340; 
N828; 5.809158; 5.886426; 3.873153; 
N829; 5.790596; 5.900442; 3.853965; 
N830; 5.772035; 5.914459; 3.834777; 
N831; 5.753473; 5.928475; 3.815589; 
N832; 5.734912; 5.942492; 3.796401; 
N833; 5.716351; 5.956508; 3.777213; 
N834; 5.697789; 5.970524; 3.758025; 
N835; 5.679228; 5.984541; 3.738837; 
N836; 5.660666; 5.998557; 3.719649; 
N837; 5.642105; 6.012573; 3.700461; 
N838; 5.623544; 6.026590; 3.681274; 
N839; 5.604982; 6.040606; 3.662086; 
N840; 5.586421; 6.054623; 3.642898; 
N841; 5.567859; 6.068639; 3.623710; 
N842; 5.549298; 6.082655; 3.604522; 
N843; 5.530737; 6.096672; 3.585334; 
N844; 5.512175; 6.110688; 3.566146; 
N845; 5.493614; 6.124705; 3.546958; 
N846; 5.475052; 6.138721; 3.527770; 
N847; 5.456491; 6.152737; 3.508582; 
N848; 5.437930; 6.166754; 3.489395; 
N849; 5.419368; 6.180770; 3.470207; 
N850; 5.400807; 6.194787; 3.451019; 
N851; 5.382245; 6.208803; 3.431831; 
N852; 5.363684; 6.222819; 3.412643; 
N853; 5.345123; 6.236836; 3.393455; 
N854; 5.326561; 6.250852; 3.374267; 
N855; 5.308000; 6.264869; 3.355079; 
N856; 5.289438; 6.278885; 3.335891; 
N857; 5.270877; 6.292901; 3.316703; 
N858; 5.252316; 6.306918; 3.297516; 
N859; 5.233754; 6.320934; 3.278328; 
N860; 5.215193; 6.334950; 3.259140; 
N861; 5.196631; 6.348967; 3.239952; 
N862; 5.178070; 6.362983; 3.220764; 
N863; 5.159509; 6.377000; 3.201576; 
N864; 5.140947; 6.391016; 3.182388; 
N865; 5.122386; 6.405032; 3.163200; 
N866; 5.103824; 6.419049; 3.144012; 
N867; 5.085263; 6.433065; 3.124824; 
N868; 5.066701; 6.447082; 3.105636; 
N869; 5.045925; 6.462770; 3.084159; 
N870; 5.039000; 6.468000; 3.077000; 
